hand_kind,hand_value,dealer_upcard,true_count_bucket,best_action,best_action_value,visits
hard,5,7,-3,STAND,-0.47858472998137785,1083
hard,5,7,-2,HIT,-0.15359653866955117,1869
hard,5,7,-1,HIT,-0.11545240893066995,3446
hard,5,7,0,HIT,-0.14573497009757633,6551
hard,5,7,1,HIT,-0.1468229487970388,5018
hard,5,7,2,HIT,-0.13204508856682792,2454
hard,5,7,3,HIT,-0.18750000000000022,1411
hard,5,7,4,STAND,-0.4653937947494035,847
hard,5,7,5,STAND,-0.5370786516853935,449
hard,5,7,6,STAND,-0.48757170172084113,548
hard,5,8,-6,STAND,-0.5021097046413507,481
hard,5,8,-5,HIT,-0.19843342036553524,385
hard,5,8,-4,HIT,-0.13744075829383867,603
hard,5,8,-3,HIT,-0.15520628683693527,1035
hard,5,8,-2,HIT,-0.1903323262839878,1999
hard,5,8,-1,HIT,-0.17247596153846143,3681
hard,5,8,0,HIT,-0.17415906947500806,6427
hard,5,8,1,HIT,-0.1928155339805823,5209
hard,5,8,2,HIT,-0.1970004053506286,2671
hard,5,8,3,HIT,-0.21303433777154868,1453
hard,5,8,4,STAND,-0.5659898477157358,801
hard,5,8,5,STAND,-0.5175644028103046,445
hard,5,8,6,STAND,-0.5415472779369634,706
hard,5,9,-6,STAND,-0.5254237288135596,536
hard,5,9,-5,STAND,-0.5012987012987012,397
hard,5,9,-4,HIT,-0.21568627450980393,615
hard,5,9,-3,STAND,-0.5477477477477481,1144
hard,5,9,-2,HIT,-0.256,1967
hard,5,9,-1,HIT,-0.2147137150466045,3422
hard,5,9,0,HIT,-0.2843463780183184,6392
hard,5,9,1,HIT,-0.2834048168921142,4824
hard,5,9,2,HIT,-0.2919794547609642,2569
hard,5,9,3,HIT,-0.2953761214630778,1467
hard,5,9,4,HIT,-0.3450479233226836,790
hard,5,9,5,HIT,-0.3943298969072163,393
hard,5,9,6,STAND,-0.5953177257525077,603
hard,5,10,-6,HIT,-0.26524541398115964,2066
hard,5,10,-5,HIT,-0.25951341235184,1620
hard,5,10,-4,HIT,-0.2753515914137674,2752
hard,5,10,-3,HIT,-0.28495860165593384,4750
hard,5,10,-2,HIT,-0.30354761269671837,7825
hard,5,10,-1,HIT,-0.3065344556998153,14230
hard,5,10,0,HIT,-0.31735330836454173,24825
hard,5,10,1,HIT,-0.33258615858784074,16883
hard,5,10,2,HIT,-0.3256853396901063,8688
hard,5,10,3,HIT,-0.35880609652836554,4776
hard,5,10,4,HIT,-0.3505154639175251,2611
hard,5,10,5,HIT,-0.3951120162932786,1493
hard,5,10,6,STAND,-0.568888888888888,1825
hard,5,11,-6,STAND,-0.612499999999999,327
hard,5,11,-5,STAND,-0.6827586206896553,295
hard,5,11,-4,HIT,-0.37009803921568635,450
hard,5,11,-3,HIT,-0.3399503722084368,817
hard,5,11,-2,HIT,-0.34552845528455256,1562
hard,5,11,-1,HIT,-0.3280363223609536,2666
hard,5,11,0,HIT,-0.3328645100797004,4353
hard,5,11,1,HIT,-0.30859583555792847,2922
hard,5,11,2,STAND,-0.5715202052597818,1576
hard,5,11,3,HIT,-0.39647577092511,918
hard,5,11,4,HIT,-0.4421052631578944,480
hard,5,11,5,STAND,-0.5744680851063831,242
hard,5,11,6,STAND,-0.5548961424332352,345
hard,6,2,-6,STAND,-0.34196891191709816,429
hard,6,2,-5,HIT,-0.1772151898734177,319
hard,6,2,-4,HIT,-0.1932021466905188,567
hard,6,2,-3,HIT,-0.18757467144563933,966
hard,6,2,-2,HIT,-0.15403128760529491,1681
hard,6,2,-1,STAND,-0.3112089400609559,2999
hard,6,2,0,HIT,-0.15566422167889146,5134
hard,6,2,1,STAND,-0.27993868557194956,5322
hard,6,2,2,HIT,-0.136326860841424,2511
hard,6,2,3,STAND,-0.22768166089965386,1473
hard,6,2,4,STAND,-0.21772151898734166,804
hard,6,2,5,STAND,-0.13669064748201448,421
hard,6,2,6,STAND,-0.21561338289962814,659
hard,6,3,-6,STAND,-0.3771289537712893,416
hard,6,3,-5,STAND,-0.263157894736842,332
